description,location,date,bedroom,bathroom,price
4 bedroom terraced duplex for sale,"  Chevron, Lekki Expressway, Lekki, Lagos",Added on 28 Feb 2020,4,4,"55,000,000"
4 bedroom semi-detached duplex for sale,"  By 2nd Toll Gate, Igbo Efon, Lekki, Lagos",Added on 24 Aug 2020,4,4,"48,000,000"
4 bedroom house for sale,"  Gudu, Abuja",Added on 24 Aug 2020,4,4,"60,000,000"
5 bedroom house for sale,"  Gra Phase 2 Ikeja, Magodo, Lagos",Added on 24 Aug 2020,5,6,"130,000,000"
5 bedroom detached duplex for sale,"  69 Road, Gwarinpa, Abuja",Added on 24 Aug 2020,5,6,"75,000,000"
5 bedroom detached duplex for sale,"  Lekki County Estate, Lekki Expressway, Lekki, Lagos",Added on 24 Aug 2020,5,5,"120,000,000"
5 bedroom detached duplex for sale,"  Phase 2, GRA, Magodo, Lagos",Added on 24 Aug 2020,5,5,"100,000,000"
4 bedroom detached bungalow for sale,"  Gwarinpa Extension, Gwarinpa, Abuja",Added on 24 Aug 2020,4,5,"60,000,000"
5 bedroom detached duplex for sale,"  Chevron Alternative, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"77,000,000"
5 bedroom detached duplex for sale,"  Chevron Alternative, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"80,000,000"
?,"  Chevron Alternative, Lekki Phase 1, Lekki, Lagos",?,5,5,"80,000,000"
5 bedroom detached duplex for sale,"  Just Off Coza, Guzape District, Abuja",Added on 24 Aug 2020,5,5,"380,000,000"
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"55,000,000"
4 bedroom semi-detached duplex for sale,"  Orchid Road, Second Lekki Tollgate Chevron Lagos., Lekki Expressway, Lekki, Lagos",Added on 24 Aug 2020,4,4,"55,000,000"
5 bedroom detached duplex for sale,"  Mega Mound Estate, Ikota, Lekki, Lagos",Added on 24 Aug 2020,5,5,"120,000,000"
4 bedroom semi-detached duplex for sale,"  Off Orchid Road, Chevron, Lekki Expressway, Lekki, Lagos",Added on 24 Aug 2020,4,4,"60,000,000"
5 bedroom detached duplex for sale,"  Royal Garden Estate, Ajiwe, Ajah, Lagos",Added on 24 Aug 2020,5,5,"120,000,000"
5 bedroom detached duplex for sale,"  Megamound, Ikota, Lekki, Lagos",Added on 24 Aug 2020,5,5,"10,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Drive, Lekki Expressway, Lekki, Lagos",Added on 24 Aug 2020,4,4,"65,000,000"
5 bedroom detached duplex for sale,"  Megamound Estate, Lekki, Lagos",Added on 24 Aug 2020,5,5,"120,000,000"
3 bedroom block of flats for sale,"  Okota, Isolo, Lagos",Added on 24 Aug 2020,3,3,"35,000,000"
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,5,5,"65,000,000"
?,,?,,,
4 bedroom semi-detached duplex for sale,"  Chevron Drive, Lekki, Lagos",Added on 07 Aug 2020,4,6,"55,000,000"
4 bedroom semi-detached duplex for sale,"  Orchid Road, Lafiaji, Lekki, Lagos",Added on 24 Aug 2020,4,4,"55,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"50,000,000"
3 bedroom detached bungalow for sale,"  Kunle Suleiman Street, Life Camp, Abuja",Added on 24 Aug 2020,3,3,"50,000,000"
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"55,000,000"
5 bedroom detached duplex for sale,"  Orchid Road, Lafiaji, Lekki, Lagos",Added on 24 Aug 2020,5,5,"70,000,000"
3 bedroom detached duplex for sale,"  Besides Mayfair Garden Awoyaya, Lekki, Lagos",Added on 24 Aug 2020,3,4,"32,000,000"
1 bedroom detached bungalow for sale,"  Mowe Ofada, Ogun",Added on 24 Aug 2020,1,2,"5,800,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki, Lagos",Added on 24 Aug 2020,5,5,"121,000,000"
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,5,"40,000,000"
?,"  Ikota, Lekki, Lagos",?,4,5,"40,000,000"
5 bedroom detached duplex for sale,"  Asokoro Main, Asokoro District, Abuja",Added on 24 Aug 2020,5,24,"850,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki, Lagos",Added on 24 Aug 2020,5,5,"78,000,000"
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"55,000,000"
3 bedroom block of flats for sale,"  Agungi, Lekki, Lagos",Added on 24 Aug 2020,3,4,"160,000,000"
5 bedroom house for sale,"  Ikate, Lekki, Lagos",Added on 24 Aug 2020,5,4,"130,000,000"
4 bedroom semi-detached duplex for sale,"  Orchid, Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"50,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki, Lagos",Added on 24 Aug 2020,5,5,"78,000,000"
4 bedroom detached duplex for sale,"  Orchid, Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"60,000,000"
4 bedroom terraced duplex for sale,"  Lekki Right, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,4,4,"140,000,000"
5 bedroom detached duplex for sale,"  Ikate, Lekki, Lagos",Added on 24 Aug 2020,5,7,"100,000,000"
4 bedroom semi-detached duplex for sale,"  Agungi, Lekki, Lagos",Added on 24 Aug 2020,4,4,"62,000,000"
?,,?,,,
5 bedroom semi-detached duplex for sale,"  Plot 2785, End Of Linda Chalker Street, Asokoro District, Abuja",Added on 23 Jun 2020,5,5,"170,000,000"
3 bedroom terraced duplex for sale,"  Romax Estate, VGC, Lekki, Lagos",Added on 24 Aug 2020,3,3,"35,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"110,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki, Lagos",Added on 24 Aug 2020,5,5,"105,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"105,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"50,000,000"
7 bedroom block of flats for sale,"  Lakowe, Ibeju Lekki, Lagos",Added on 24 Aug 2020,7,4,"27,000,000"
4 bedroom detached duplex for sale,"  Agungi, Lekki, Lagos",Added on 24 Aug 2020,4,4,"75,000,000"
5 bedroom detached duplex for sale,"  Chevron, Lekki, Lagos",Added on 24 Aug 2020,5,6,"70,000,000"
4 bedroom terraced duplex for sale,"  Life Camp, Abuja",Added on 24 Aug 2020,4,6,"100,000,000"
?,"  Life Camp, Abuja",?,4,6,"100,000,000"
4 bedroom detached duplex for sale,"  Agungi, Lekki, Lagos",Added on 24 Aug 2020,4,4,"65,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki, Lagos",Added on 24 Aug 2020,5,5,"110,000,000"
4 bedroom semi-detached duplex for sale,"  Agungi, Lekki, Lagos",Added on 24 Aug 2020,4,4,"45,000,000"
5 bedroom house for sale,"  Chevy View, Lekki, Lagos",Added on 24 Aug 2020,5,5,"78,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"78,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"121,000,000"
5 bedroom detached duplex for sale,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"250,000,000"
5 bedroom terraced duplex for sale,"  Idado, Lekki, Lagos",Added on 24 Aug 2020,5,5,"65,000,000"
4 bedroom semi-detached duplex for sale,"  Orchid Road, Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"50,000,000"
5 bedroom detached duplex for sale,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"240,000,000"
5 bedroom detached duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 24 Aug 2020,5,5,"130,000,000"
?,,?,,,
4 bedroom terraced duplex for sale,"  Behind Minister's Quarters, Opposite Mobil, Mabuchi, Abuja",Added on 27 Oct 2019,4,4,"54,000,000"
4 bedroom detached duplex for sale,"  Orchid Road, Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"60,000,000"
4 bedroom semi-detached duplex for sale,"  Idado, Lekki, Lagos",Added on 24 Aug 2020,4,4,"65,000,000"
5 bedroom detached duplex for sale,"  Chevron Alternative Route, Lekki, Lagos",Added on 24 Aug 2020,5,5,"75,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"78,000,000"
4 bedroom terraced duplex for sale,"  Hotoro Farawa, Kano, Kano",Added on 24 Aug 2020,4,5,"30,000,000"
4 bedroom terraced duplex for sale,"  Chevron Alternative Route, Lekki, Lagos",Added on 24 Aug 2020,4,4,"45,000,000"
4 bedroom semi-detached duplex for sale,"  Lekki, Lagos",Added on 24 Aug 2020,4,4,"48,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 24 Aug 2020,4,4,"45,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"121,000,000"
?,"  Chevy View, Lekki Phase 1, Lekki, Lagos",?,5,5,"121,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"78,000,000"
9 bedroom detached duplex for sale,"  Maitama District, Abuja",Added on 24 Aug 2020,9,5,"800,000,000"
4 bedroom semi-detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 24 Aug 2020,4,4,"350,000,000"
5 bedroom detached duplex for sale,"  VGC, Lekki, Lagos",Added on 24 Aug 2020,5,5,"72,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Alternative Route, Lekki, Lagos",Added on 24 Aug 2020,4,5,"60,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Alternative Route, Lekki, Lagos",Added on 24 Aug 2020,4,4,"55,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"54,000,000"
5 bedroom detached duplex for sale,"  Chevron Alternative Route, Lekki, Lagos",Added on 24 Aug 2020,5,5,"75,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"110,000,000"
4 bedroom terraced duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"41,000,000"
5 bedroom detached duplex for sale,"  Ajah, Lagos",Added on 24 Aug 2020,5,7,"70,000,000"
?,,?,,,
4 bedroom semi-detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 20 Jul 2020,4,4,"120,000,000"
5 bedroom detached duplex for sale,"  Chevy View, Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,5,5,"105,000,000"
Block of flats for sale,"  Gowon Estate, Egbeda, Alimosho, Lagos",Added on 24 Aug 2020,5,5,"45,000,000"
4 bedroom detached duplex for sale,"  Orchid Road, Lafiaji, Lekki, Lagos",Added on 24 Aug 2020,4,4,"76,000,000"
4 bedroom detached duplex for sale,"  Lekki Garden Phase 5. General Paint, Olokonla, Ajah, Lagos",Added on 24 Aug 2020,4,4,"50,000,000"
4 bedroom semi-detached duplex for sale,"  Lafiaji, Lekki, Lagos",Added on 24 Aug 2020,4,4,"49,000,000"
5 bedroom detached duplex for sale,"  Royal Garden Estate, Ajiwe, Ajah, Lagos",Added on 24 Aug 2020,5,5,"120,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"52,000,000"
6 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 24 Aug 2020,6,6,"1,200,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Drive, Lekki Phase 2, Lekki, Lagos",Added on 24 Aug 2020,4,6,"59,000,000"
?,"  Chevron Drive, Lekki Phase 2, Lekki, Lagos",?,4,6,"59,000,000"
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,5,7,"90,000,000"
3 bedroom detached duplex for sale,"  Sangotedo, Ajah, Lagos",Added on 24 Aug 2020,3,7,"27,000,000"
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 24 Aug 2020,5,5,"900,000,000"
5 bedroom semi-detached duplex for sale,"  Orchid Road, Lafiaji, Lekki, Lagos",Added on 24 Aug 2020,5,5,"50,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"50,000,000"
4 bedroom detached duplex for sale,"  Megamound Estate, Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"119,000,000"
4 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 24 Aug 2020,4,4,"52,000,000"
4 bedroom terraced duplex for sale,"  Off Orchid Hotel Road, Lafiaji, Lekki, Lagos",Added on 24 Aug 2020,4,4,"38,000,000"
3 bedroom detached bungalow for sale,"  Ijoko, Ogbayo. Sango, Otta, Ado-Odo/Ota, Ogun",Added on 24 Aug 2020,3,4,"5,000,000"
4 bedroom semi-detached duplex for sale,"  Bera / Bakare Estate, Agungi, Lekki, Lagos",Added on 24 Aug 2020,4,4,"47,000,000"
5 bedroom detached duplex for sale,"  Omole Phase 2, Ikeja, Lagos",Added on 24 Aug 2020,5,5,"125,000,000"
?,,?,,,
4 bedroom terraced duplex for sale,"  Sapata Road- Applewood3 Estate, VGC, Lekki, Lagos",Added on 15 May 2020,4,,"40,000,000"
5 bedroom detached duplex for sale,"  Alagbole Via Berger, Ojodu, Lagos",Added on 24 Aug 2020,5,5,"28,000,000"
5 bedroom detached duplex for sale,"  County Home, Ikota, Lekki, Lagos",Added on 24 Aug 2020,5,5,"150,000,000"
4 bedroom detached duplex for sale,"  Chevron Drive, Lekki, Lagos",Added on 24 Aug 2020,4,4,"80,000,000"
5 bedroom semi-detached duplex for sale,"  Lekki Scheme 2, Ajah, Lagos",Added on 24 Aug 2020,5,5,"55,000,000"
8 bedroom semi-detached duplex for sale,"  Awoyaya, Ibeju Lekki, Lagos",Added on 24 Aug 2020,8,8,"38,000,000"
3 bedroom semi-detached bungalow for sale,"  Lara Bustop, Igbogbo, Ikorodu, Lagos",Added on 24 Aug 2020,3,4,"2,500,000"
4 bedroom semi-detached duplex for sale,"  Ikate, Lekki, Lagos",Added on 24 Aug 2020,4,4,"85,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 24 Aug 2020,4,4,"80,000,000"
4 bedroom detached duplex for sale,"  Orchid Road, Second Lekki Toll Gate Chevron., Lekki Phase 2, Lekki, Lagos",Added on 24 Aug 2020,4,5,"55,000,000"
?,"  Orchid Road, Second Lekki Toll Gate Chevron., Lekki Phase 2, Lekki, Lagos",?,4,5,"55,000,000"
3 bedroom block of flats for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,3,3,"65,000,000"
4 bedroom semi-detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 24 Aug 2020,4,5,"100,000,000"
4 bedroom detached duplex for sale,"  Chevron Drive, Lekki, Lagos",Added on 24 Aug 2020,4,5,"55,000,000"
Detached duplex for sale,"  County Homes, Lekki, Lagos",Added on 24 Aug 2020,4,5,"88,000,000"
4 bedroom detached duplex for sale,"  Omole Phase One Estate., Omole Phase 1, Ikeja, Lagos",Added on 24 Aug 2020,4,5,"115,000,000"
4 bedroom semi-detached duplex for sale,"  Ado, Ajah, Lagos",Added on 24 Aug 2020,4,4,"45,000,000"
5 bedroom detached duplex for sale,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos",Added on 23 Aug 2020,5,5,"250,000,000"
5 bedroom detached duplex for sale,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos",Added on 23 Aug 2020,5,5,"240,000,000"
4 bedroom semi-detached duplex for sale,"  Harmony Estate, Ogba, Ikeja, Lagos",Added on 23 Aug 2020,4,4,"48,000,000"
Block of flats for sale,"  Ikola Command By Meiran, Oke-Odo, Lagos",Added on 23 Aug 2020,4,4,"9,500,000"
4 bedroom detached duplex for sale,"  Chevy View Estate, Lekki, Lagos",Added on 23 Aug 2020,4,4,"75,000,000"
?,,?,,,
4 bedroom terraced duplex for sale,"  Chevron, Lekki Expressway, Lekki, Lagos",Added on 28 Feb 2020,4,4,"55,000,000"
3 bedroom terraced duplex for sale,"  Jahi, Abuja",Added on 23 Aug 2020,3,4,"65,000,000"
4 bedroom terraced duplex for sale,"  Diplomatic Zone, Katampe Extension, Katampe, Abuja",Added on 23 Aug 2020,4,4,"84,000,000"
4 bedroom detached bungalow for sale,"  Nddc Road, Rukpokwu, Port Harcourt, Rivers",Added on 23 Aug 2020,4,4,"22,000,000"
4 bedroom detached bungalow for sale,"  Lugbe District, Abuja",Added on 23 Aug 2020,4,4,"31,500,000"
5 bedroom detached duplex for sale,"  Peninsula Estate, Olokonla, Ajah, Lagos",Added on 23 Aug 2020,5,5,"60,000,000"
4 bedroom semi-detached duplex for sale,"  Second Toll Gate By Orchid Hotel, Lekki, Lagos",Added on 23 Aug 2020,4,4,"59,000,000"
Detached bungalow for sale,"  Lugbe District, Abuja",Added on 23 Aug 2020,4,4,"36,750,000"
3 bedroom terraced duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 23 Aug 2020,3,3,"45,000,000"
4 bedroom terraced duplex for sale,"  Atlantic View Estate, Lekki, Lagos",Added on 23 Aug 2020,4,5,"45,000,000"
?,"  Atlantic View Estate, Lekki, Lagos",?,4,5,"45,000,000"
4 bedroom terraced duplex for sale,"  Ikate, Lekki, Lagos",Added on 23 Aug 2020,4,5,"75,000,000"
3 bedroom block of flats for sale,"  Sangotedo, Ajah, Lagos",Added on 23 Aug 2020,3,3,"70,000,000"
4 bedroom detached duplex for sale,"  Off Allen Avenue, Allen, Ikeja, Lagos",Added on 23 Aug 2020,4,4,"115,000,000"
4 bedroom terraced duplex for sale,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",Added on 23 Aug 2020,4,4,"150,000,000"
5 bedroom detached duplex for sale,"  Spring Estate, Agungi, Lekki, Lagos",Added on 23 Aug 2020,5,5,"75,000,000"
Detached duplex for sale,"  Maplewood Estate, Oko Oba Govt Scheme, Agege, Lagos",Added on 23 Aug 2020,5,5,"100,000,000"
5 bedroom semi-detached duplex for sale,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",Added on 23 Aug 2020,5,5,"120,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron Drive, Lekki, Lagos",Added on 23 Aug 2020,4,4,"58,000,000"
3 bedroom block of flats for sale,"  Apata, Ibadan, Oyo",Added on 23 Aug 2020,3,4,"15,000,000"
5 bedroom detached duplex for sale,"  Chevron Drive Lekki, Lekki, Lagos",Added on 23 Aug 2020,5,5,"85,000,000"
4 bedroom semi-detached duplex for sale,"  Bera Estate Off Chevron Drive, Lekki Expressway, Lekki, Lagos",Added on 23 Aug 2020,4,4,"60,000,000"
?,,?,,,
3 bedroom block of flats for sale,"  Olokodano Street By Ppl Bus Stop, Okokomaiko, Ojo, Lagos",Added Today,3,4,"14,000,000"
5 bedroom detached duplex for sale,"  Chevron Alternative Road, Lekki, Lagos",Added on 23 Aug 2020,5,5,"90,000,000"
4 bedroom detached duplex for sale,"  Amity Estate Near Lagos Business School, Lekki, Lagos",Added on 23 Aug 2020,4,4,"51,000,000"
3 bedroom semi-detached duplex for sale,"  Off Seriki Aro Street, Ikeja, Lagos",Added on 23 Aug 2020,3,3,"40,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 23 Aug 2020,5,5,"105,000,000"
2 bedroom terraced bungalow for sale,"  Km 46, Lagos-ibadan Express Way, Close To Redemption (rccg) Camp, Simawa, Ogun",Added on 23 Aug 2020,2,2,"8,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 23 Aug 2020,5,5,"85,000,000"
3 bedroom block of flats for sale,"  Abeokuta Street By Weigh Bridge Road Irawo, Mile 12, Kosofe, Lagos",Added on 23 Aug 2020,3,3,"35,000,000"
4 bedroom terraced duplex for sale,"  Osborne, Ikoyi, Lagos",Added on 23 Aug 2020,4,4,"240,000,000"
3 bedroom terraced duplex for sale,"  Bella Homes Phase 1 Close To Chevron Axis, Lekki Phase 1, Lekki, Lagos",Added on 23 Aug 2020,3,5,"33,000,000"
?,"  Bella Homes Phase 1 Close To Chevron Axis, Lekki Phase 1, Lekki, Lagos",?,3,5,"33,000,000"
4 bedroom semi-detached duplex for sale,"  Edens Court , Chevron Drive, Lekki, Lagos",Added on 23 Aug 2020,4,6,"59,000,000"
Detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 23 Aug 2020,4,6,"65,000,000"
4 bedroom detached duplex for sale,"  Ajah, Lagos",Added on 23 Aug 2020,4,6,"60,000,000"
1 bedroom terraced bungalow for sale,"  Queen's Home., Mowe Ofada, Ogun",Added on 23 Aug 2020,1,2,"5,800,000"
3 bedroom detached bungalow for sale,"  Beachwood Estate, Lekki Phase 2, Lekki, Lagos",Added on 23 Aug 2020,3,3,"26,437,500"
5 bedroom detached duplex for sale,"  Thomas Estate, Ajah, Lagos",Added on 23 Aug 2020,5,3,"55,000,000"
2 bedroom semi-detached bungalow for sale,"  Queen's Homes, Opposite Nestle Factory., Mowe Ofada, Ogun",Added on 23 Aug 2020,2,3,"7,800,000"
4 bedroom terraced duplex for sale,"  Cluster One Estate, County, Ikota, Lekki, Lagos",Added on 23 Aug 2020,4,5,"41,000,000"
5 bedroom detached bungalow for sale,"  Seaside Estate, Badore, Ajah, Lagos",Added on 23 Aug 2020,5,6,"45,000,000"
5 bedroom detached duplex for sale,"  Second Toll Gate, Lekki, Lagos",Added on 23 Aug 2020,5,6,"68,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 23 Aug 2020,4,4,"43,000,000"
?,,?,,,
5 bedroom semi-detached duplex for sale,"  Plot 2785, End Of Linda Chalker Street, Asokoro District, Abuja",Added on 23 Jun 2020,5,5,"170,000,000"
4 bedroom terraced duplex for sale,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",Added on 23 Aug 2020,4,4,"600,000,000"
3 bedroom detached bungalow for sale,"  Abraham Adesanya Estate, Ajiwe, Ajah, Lagos",Added on 23 Aug 2020,3,3,"33,000,000"
4 bedroom terraced duplex for sale,"  Osapa, Lekki, Lagos",Added on 23 Aug 2020,4,4,"35,000,000"
4 bedroom terraced duplex for sale,"  Onigbongbo, Maryland, Lagos",Added on 23 Aug 2020,4,4,"50,000,000"
5 bedroom detached duplex for sale,"  Gra, Omole Phase 1, Ikeja, Lagos",Added on 23 Aug 2020,5,6,"130,000,000"
3 bedroom detached bungalow for sale,"  Sparklight Estate Opic Near Berger, Obafemi Owode, Ogun",Added on 23 Aug 2020,3,4,"33,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota Villa Estate Beside Mega Chicken., Ikota, Lekki, Lagos",Added on 09 Aug 2020,4,4,"40,000,000"
6 bedroom detached duplex for sale,"  Asokoro, Asokoro District, Abuja",Added on 23 Aug 2020,6,7,"930,000,000"
5 bedroom detached duplex for sale,"  Asokoro District, Abuja",Added on 23 Aug 2020,5,5,"265,000,000"
