description,location,date,bedroom,bathroom,price
4 bedroom terraced duplex for sale,"  Palmgrove, Ilupeju, Lagos",Added on 12 Dec 2019,4,4,"75,000,000"
4 bedroom detached duplex for sale,"  Off Macpherson, Old Ikoyi, Ikoyi, Lagos",Added on 11 Dec 2019,4,4,"700,000,000"
2 bedroom block of flats for sale,"  Eneka Rivers State, Obio-Akpor, Rivers",Added on 11 Dec 2019,2,4,"38,000,000"
4 bedroom terraced duplex for sale,"  Diplomatic Zone, Katampe Extension, Katampe, Abuja",Added on 11 Dec 2019,4,4,"55,000,000"
4 bedroom semi-detached duplex for sale,"  Off Whitesand Street, Lekki, Lagos",Added on 11 Dec 2019,4,2,"150,000,000"
3 bedroom detached bungalow for sale,"  Ado-oke Ira Nla, Ado, Ajah, Lagos",Added on 06 Oct 2019,3,3,"20,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 02 Jul 2019,5,6,"150,000,000"
5 bedroom detached duplex for sale,"  Chevron Drive, Chevy View Estate, Lekki, Lagos",Added on 29 Aug 2019,5,6,"75,000,000"
5 bedroom detached duplex for sale,"  Kazeem Eletu, Osapa, Lekki, Lagos",Added on 04 Jul 2019,5,6,"88,000,000"
?,,?,,,
4 bedroom semi-detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 20 Jul 2020,4,4,"120,000,000"
5 bedroom terraced duplex for sale,"  Katampe Extension, Katampe, Abuja",Added on 11 Dec 2019,5,5,"380,000,000"
4 bedroom semi-detached duplex for sale,"  Mobil Road, Ajah, Lekki, Lagos",Added on 11 Dec 2019,4,4,"45,000,000"
5 bedroom detached duplex for sale,"  Johnson Asinogu Street, Off New Road, Igbo Efon, Lekki, Lagos",Added on 11 Dec 2019,5,5,"40,000,000"
2 bedroom detached bungalow for sale,"  Aroromakinde Ojoo, Ibadan, Oyo",Added on 11 Dec 2019,2,2,"5,500,000"
4 bedroom terraced duplex for sale,"  Orchid Hotel Road, Lafiaji, Lekki, Lagos",Added on 13 Nov 2019,4,5,"40,000,000"
5 bedroom detached duplex for sale,"  Ikoyi, Lagos",Added on 11 Dec 2019,5,5,"450,000,000"
6 bedroom detached duplex for sale,"  Guzape District, Abuja",Added on 11 Dec 2019,6,6,"450,000,000"
4 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 18 Mar 2019,4,4,"135,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 11 Dec 2019,4,4,"52,000,000"
?,"  Osapa, Lekki, Lagos",?,4,4,"52,000,000"
5 bedroom terraced duplex for sale,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",Added on 19 Sep 2019,5,5,"135,000,000"
4 bedroom terraced duplex for sale,"  Ikoyi, Old Ikoyi, Ikoyi, Lagos",Added on 25 Nov 2019,4,4,"230,000,000"
3 bedroom house for sale,"  Gra, Abijo, Lekki, Lagos",Added on 11 Dec 2019,3,4,"22,000,000"
House for sale,"  Londoner Street Off Olowo Obawole Ifako, Ijaiye, Lagos",Added on 11 Dec 2019,3,4,"30,000,000"
4 bedroom block of flats for sale,"  Yetunde Brown Estate, Ifako, Gbagada, Lagos",Added on 10 Dec 2019,4,4,"30,000,000"
4 bedroom detached bungalow for sale,"  Alafara, Jericho, Ibadan, Oyo",Added on 05 Sep 2019,4,4,"6,500,000"
4 bedroom detached duplex for sale,"  Cbn Estate, Karu, Abuja",Added on 10 Dec 2019,4,4,"180,000,000"
4 bedroom house for sale,"  Before Cheron Roundabout, Lekki, Lagos",Added on 07 May 2019,4,5,"45,000,000"
5 bedroom detached duplex for sale,"  Off Ema Abimbola Cole, Lekki Phase 1, Lekki, Lagos",Added on 10 Dec 2019,5,5,"145,000,000"
Detached duplex for sale,"  Oluseyi Area, College Crescent, Anfani, Via Ring Road, Challenge, Ibadan, Oyo",Added on 10 Dec 2019,5,5,"40,000,000"
4 bedroom block of flats for sale,"  Jiboye Area Apata Ibadan, Apata, Ibadan, Oyo",Added on 10 Dec 2019,4,3,"6,000,000"
?,,?,,,
5 bedroom house for sale,"  Ikate, Lekki, Lagos",Added on 26 Aug 2020,5,6,"130,000,000"
Block of flats for sale,"  Igando,by Nysc, Lasu, Isheri, Lagos",Added on 10 Dec 2019,5,6,"32,000,000"
5 bedroom detached duplex for sale,"  Chevy View Estate, Lekki, Lagos",Added on 10 Dec 2019,5,5,"80,000,000"
4 bedroom semi-detached duplex for sale,"  Chevy View Estate, Lekki, Lagos",Added on 10 Dec 2019,4,4,"60,000,000"
Detached duplex for sale,"  Chevy View Estate, Lekki Expressway, Lekki, Lagos",Added on 10 Dec 2019,4,4,"90,000,000"
5 bedroom house for sale,"  Banana Island, Ikoyi, Lagos",Added on 10 Dec 2019,5,6,"650,000,000"
5 bedroom detached duplex for sale,"  Omole Phase 1, Ikeja, Lagos",Added on 10 Dec 2019,5,6,"120,000,000"
3 bedroom terraced duplex for sale,"  Canal West Estate, Osapa, Lekki, Lagos",Added on 28 Apr 2019,3,4,"65,000,000"
4 bedroom detached duplex for sale,"  Crown Estate, Ajah, Lagos",Added on 17 Aug 2019,4,5,"58,000,000"
5 bedroom detached duplex for sale,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",Added on 05 Oct 2019,5,7,"240,000,000"
?,"  Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",?,5,7,"240,000,000"
2 bedroom detached bungalow for sale,"  Eputu, Ibeju Lekki, Lagos",Added on 19 Aug 2019,2,2,"10,000,000"
4 bedroom terraced duplex for sale,"  Ikeja, Lagos",Added on 10 Dec 2019,4,5,"135,000,000"
5 bedroom detached duplex for sale,"  Adeniyi Jones, Ikeja, Lagos",Added on 10 Dec 2019,5,6,"130,000,000"
Block of flats for sale,"  Oniwaya Road, Dopemu, Agege, Lagos",Added on 03 Dec 2019,5,6,"25,000,000"
4 bedroom detached bungalow for sale,"  Nta Road, Choba, Port Harcourt, Rivers",Added on 10 Dec 2019,4,4,"16,000,000"
5 bedroom detached duplex for sale,"  Afromedia, Okokomaiko, Ojo, Lagos",Added on 10 Dec 2019,5,3,"15,000,000"
4 bedroom detached duplex for sale,"  Off Abaranje Road, Ijegun, Ikotun, Lagos",Added on 10 Dec 2019,4,4,"35,000,000"
4 bedroom semi-detached duplex for sale,"  Ukpabi Ashika Srteet, Off Yakubu Gowon Crescent, Asokoro District, Abuja",Added on 12 Jul 2019,4,5,"1,200,000,000"
5 bedroom detached duplex for sale,"  Lekki County Homes, Ikota Villa Estate, Lekki, Lagos",Added on 10 Dec 2019,5,5,"90,000,000"
6 bedroom detached duplex for sale,"  Asokoro District, Abuja",Added on 26 Sep 2019,6,7,"550,000,000"
5 bedroom detached duplex for sale,"  Ajah, Lagos",Added on 09 Dec 2019,5,5,"35,000,000"
?,,?,,,
4 bedroom terraced duplex for sale,"  Chevron, Lekki Expressway, Lekki, Lagos",Added on 28 Feb 2020,4,4,"55,000,000"
5 bedroom detached duplex for sale,"  Lekki Conuty Homes, Ikota Villa Estate, Lekki, Lagos",Added on 23 Jan 2019,5,5,"120,000,000"
5 bedroom detached duplex for sale,"  Lekki County Homes, Ikota Villa Estate, Lekki, Lagos",Added on 23 Jan 2019,5,5,"95,000,000"
5 bedroom detached duplex for sale,"  Lafiaji, Lekki, Lagos",Added on 19 Dec 2018,5,5,"95,000,000"
3 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 17 Apr 2019,3,3,"55,000,000"
4 bedroom terraced duplex for sale,"  Lafiaji, Lekki, Lagos",Added on 03 Jun 2019,4,4,"38,000,000"
5 bedroom detached duplex for sale,"  Ologolo, Lekki, Lagos",Added on 01 Apr 2019,5,5,"72,000,000"
5 bedroom detached duplex for sale,"  Lekki Conuty Homes, Ikota Villa Estate, Lekki, Lagos",Added on 23 Jan 2019,5,5,"150,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 09 Dec 2019,5,5,"165,000,000"
12 bedroom block of flats for sale,"  Off Sudan Street, Zone 6, Wuse, Abuja",Added on 30 Nov 2019,12,8,"140,000,000"
?,"  Off Sudan Street, Zone 6, Wuse, Abuja",?,12,8,"140,000,000"
Block of flats for sale,"  Olaosebikan Close, Oworonshoki, Shomolu, Lagos",Added on 09 Dec 2019,12,8,"35,000,000"
6 bedroom block of flats for sale,"  Fatokun Area, Close To Amulundun Fm Moniya Ibadan, Moniya, Ibadan, Oyo",Added on 09 Dec 2019,6,6,"7,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 20 Sep 2019,4,4,"60,000,000"
4 bedroom semi-detached duplex for sale,"  Ora Estate, Lekki, Lagos",Added on 09 Dec 2019,4,4,"53,000,000"
4 bedroom semi-detached duplex for sale,"  Ajah, Lagos",Added on 09 Dec 2019,4,4,"50,000,000"
5 bedroom detached duplex for sale,"  Chevron Alternative Route, Behind Chevron Head Office, Lekki, Lagos",Added on 09 Dec 2019,5,5,"75,000,000"
5 bedroom detached duplex for sale,"  Ikate., Lekki, Lagos",Added on 09 Dec 2019,5,5,"85,000,000"
3 bedroom block of flats for sale,"  Agungi, Lekki Expressway, Lekki, Lagos",Added on 09 Dec 2019,3,3,"160,000,000"
11 bedroom detached duplex for sale,"  1st And 4th Avenues, Festac, Amuwo Odofin, Lagos",Added on 09 Dec 2019,11,11,"450,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron, Lekki, Lagos",Added on 09 Dec 2019,4,4,"55,000,000"
5 bedroom semi-detached duplex for sale,"  Bourdillon Court Chevron Drive, Lekki Expressway, Lekki, Lagos",Added on 26 Aug 2019,5,4,"85,000,000"
?,,?,,,
4 bedroom terraced duplex for sale,"  Lekki County Homes, Ikota, Lekki, Lagos",Added on 10 Aug 2020,4,5,"38,000,000"
5 bedroom semi-detached duplex for sale,"  Ogunyemi Road, Oniru, Victoria Island (VI), Lagos",Added on 30 Oct 2018,5,5,"120,000,000"
5 bedroom detached duplex for sale,"  Chevy View Estate, Lekki, Lagos",Added on 10 Dec 2018,5,5,"80,000,000"
4 bedroom semi-detached duplex for sale,"  Ikota Villa Estate, Lekki, Lagos",Added on 19 Mar 2019,4,4,"58,000,000"
5 bedroom detached bungalow for sale,"  Owode Housing Estate Extension, Apata, Ibadan, Oyo",Added on 09 Dec 2019,5,6,"35,000,000"
4 bedroom terraced duplex for sale,"  Adedeji Adekola Close, Lekki Phase 1, Lekki, Lagos",Added on 13 Dec 2018,4,4,"110,000,000"
3 bedroom terraced duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 27 Nov 2019,3,3,"40,000,000"
5 bedroom terraced duplex for sale,"  Osapa, Lekki, Lagos",Added on 18 Oct 2018,5,5,"48,000,000"
5 bedroom detached duplex for sale,"  Admiral Gabriel Okoi, Ikate Elegushi, Lekki, Lagos",Added on 12 Dec 2018,5,5,"110,000,000"
4 bedroom terraced duplex for sale,"  Ihuntayi Road, Oniru, Victoria Island (VI), Lagos",Added on 19 Nov 2018,4,4,"120,000,000"
?,"  Ihuntayi Road, Oniru, Victoria Island (VI), Lagos",?,4,4,"120,000,000"
4 bedroom semi-detached duplex for sale,"  Gra, Ikota Villa Estate, Lekki, Lagos",Added on 27 Nov 2019,4,4,"40,000,000"
4 bedroom semi-detached duplex for sale,"  Lekki County Road, Ikota Villa Estate, Lekki, Lagos",Added on 13 Aug 2019,4,4,"55,000,000"
5 bedroom detached duplex for sale,"  Mega Mound Estate, Ikota Villa Estate, Lekki, Lagos",Added on 09 Jan 2019,5,5,"110,000,000"
3 bedroom terraced duplex for sale,"  Lekki Gardens Estate, Ajah, Lagos",Added on 11 Nov 2019,3,3,"25,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 09 Dec 2019,5,3,"200,000,000"
5 bedroom detached duplex for sale,"  Lekki, Lagos",Added on 09 Dec 2019,5,3,"68,000,000"
6 bedroom semi-detached duplex for sale,"  Off 1st Avenue, Gwarinpa Estate, Gwarinpa, Abuja",Added on 09 Dec 2019,6,6,"100,000,000"
4 bedroom semi-detached duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 08 Dec 2019,4,4,"75,000,000"
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 08 Dec 2019,5,5,"670,000,000"
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 08 Dec 2019,5,5,"650,000,000"
4 bedroom semi-detached duplex for sale,"  GRA, Magodo, Lagos",Added on 08 Dec 2019,4,5,"78,000,000"
?,,?,,,
5 bedroom house for sale,"  Ikate, Lekki, Lagos",Added on 26 Aug 2020,5,6,"130,000,000"
5 bedroom terraced bungalow for sale,"  Off Fatoki Road, Ishitu, Igando, Ikotun, Lagos",Added on 08 Dec 2019,5,4,"16,000,000"
2 bedroom semi-detached bungalow for sale,"  Off Road 6, Abraham Adesanya Estate, Ajah, Lagos",Added on 08 Dec 2019,2,2,"22,000,000"
6 bedroom detached duplex for sale,"  Omolayo, Akobo, Lagelu, Oyo",Added on 28 Nov 2019,6,6,"40,000,000"
4 bedroom semi-detached duplex for sale,"  Lekki, Lagos",Added on 08 Dec 2019,4,4,"75,000,000"
5 bedroom detached duplex for sale,"  New Road, Off Ada George, Port Harcourt, Rivers",Added on 08 Dec 2019,5,5,"10,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 08 Dec 2019,4,4,"65,000,000"
4 bedroom terraced duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 01 Apr 2019,4,4,"70,000,000"
4 bedroom terraced duplex for sale,"  Lafiaji, Lekki, Lagos",Added on 08 Dec 2019,4,4,"42,000,000"
3 bedroom terraced duplex for sale,"  Lafiaji, Lekki, Lagos",Added on 08 Dec 2019,3,3,"37,000,000"
?,"  Lafiaji, Lekki, Lagos",?,3,3,"37,000,000"
5 bedroom block of flats for sale,"  Omole Phase 1, Ikeja, Lagos",Added on 08 Dec 2019,5,3,"110,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 08 Dec 2019,4,4,"75,000,000"
4 bedroom terraced duplex for sale,"  Osapa, Lekki, Lagos",Added on 08 Dec 2019,4,4,"60,000,000"
3 bedroom block of flats for sale,"  Erunwen, Erunwen, Ikorodu, Lagos",Added on 08 Dec 2019,3,3,"20,000,000"
4 bedroom terraced duplex for sale,"  Diplomatic Zone, Katampe Extension, Katampe, Abuja",Added on 08 Dec 2019,4,4,"85,000,000"
4 bedroom terraced duplex for sale,"  Diplomatic Zone, Katampe Extension, Katampe, Abuja",Added on 08 Dec 2019,4,4,"85,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 08 Dec 2019,5,5,"75,000,000"
Detached bungalow for sale,"  Ibeju, Lagos",Added on 08 Dec 2019,5,5,"16,000,000"
4 bedroom detached duplex for sale,"  Omole Phase 2 Ikeja, Omole Phase 2, Ikeja, Lagos",Added on 26 Sep 2019,4,4,"83,000,000"
4 bedroom block of flats for sale,"  Ogba, Ikeja, Lagos",Added on 03 Oct 2019,4,4,"60,000,000"
4 bedroom semi-detached duplex for sale,"  Magodo Phase 1 Gra, GRA, Magodo, Lagos",Added on 23 Sep 2019,4,4,"65,000,000"
?,,?,,,
4 bedroom terraced duplex for sale,"  Lekki County Homes, Ikota, Lekki, Lagos",Added on 10 Aug 2020,4,5,"38,000,000"
6 bedroom detached duplex for sale,"  Lekki Royal Garden Estate, Lekki Phase 1, Lekki, Lagos",Added on 08 Dec 2019,6,6,"500,000,000"
4 bedroom terraced duplex for sale,"  After Turkish Hospital, Karmo, Abuja",Added on 08 Dec 2019,4,4,"43,000,000"
3 bedroom detached bungalow for sale,"  Prince And Princess Estate, Gudu, Abuja",Added on 17 Nov 2019,3,3,"35,000,000"
3 bedroom detached bungalow for sale,"  Bogije, Ibeju Lekki, Lagos",Added on 07 Dec 2019,3,3,"13,000,000"
6 bedroom detached duplex for sale,"  Ogunlana Street, Egbeda, Alimosho, Lagos",Added on 07 Dec 2019,6,5,"25,000,000"
4 bedroom detached bungalow for sale,"  Tose Area By Moniya Express Off New Oyo Ibadan Road, Moniya, Ibadan, Oyo",Added on 07 Dec 2019,4,3,"4,000,000"
3 bedroom block of flats for sale,"  Shalom Estate, Satellite Town, Ojo, Lagos",Added on 07 Dec 2019,3,2,"28,000,000"
4 bedroom terraced duplex for sale,"  Opebi, Ikeja, Lagos",Added on 07 Dec 2019,4,5,"68,000,000"
5 bedroom detached duplex for sale,"  Ikota Villa Estate, Lekki, Lagos",Added on 07 Dec 2019,5,5,"75,000,000"
?,"  Ikota Villa Estate, Lekki, Lagos",?,5,5,"75,000,000"
5 bedroom detached duplex for sale,"  Opebi, Ikeja, Lagos",Added on 07 Dec 2019,5,6,"90,000,000"
4 bedroom terraced duplex for sale,"  Ajah, Lagos",Added on 13 Nov 2019,4,5,"45,000,000"
6 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 07 Dec 2019,6,6,"350,000,000"
4 bedroom terraced duplex for sale,"  Ikoyi, Lagos",Added on 07 Dec 2019,4,4,"250,000,000"
2 bedroom block of flats for sale,"  Ikota Vgc, Lekki, Ajah, Lagos",Added on 05 Dec 2019,2,2,"25,500,000"
4 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 18 Aug 2019,4,6,"57,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron 2nd Toll Gate, Lafiaji, Lekki, Lagos",Added on 16 Jun 2019,4,5,"44,000,000"
4 bedroom semi-detached duplex for sale,"  By Chevron 2nd Tollgate., Lafiaji, Lekki, Lagos",Added on 15 Jun 2019,4,5,"50,000,000"
5 bedroom detached duplex for sale,"  County Ikota, Lekki Phase 2, Lekki, Lagos",Added on 12 Jun 2019,5,6,"85,000,000"
4 bedroom terraced duplex for sale,"  Off Lekki Phase 1, Ikate Elegushi, Lekki, Lagos",Added on 13 Jan 2019,4,5,"50,000,000"
3 bedroom terraced duplex for sale,"  Lekki, Lakowe, Ibeju Lekki, Lagos",Added on 18 Oct 2018,3,4,"55,000,000"
?,,?,,,
20 bedroom terraced duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 15 Aug 2020,20,4,"100,000,000"
4 bedroom terraced duplex for sale,"  Lekki 2nd Roundabout, Ikate Elegushi, Lekki, Lagos",Added on 18 Dec 2018,4,5,"75,000,000"
5 bedroom detached duplex for sale,"  Ikota Villa Estate, Lekki, Lagos",Added on 09 Jan 2019,5,6,"90,000,000"
10 bedroom detached duplex for sale,"  Opebi, Ikeja, Lagos",Added on 06 Dec 2019,10,6,"190,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 06 Dec 2019,5,6,"90,000,000"
4 bedroom terraced duplex for sale,"  Phase 1, GRA, Magodo, Lagos",Added on 06 Dec 2019,4,4,"45,000,000"
4 bedroom house for sale,"  Sangotedo, Ajah, Lagos",Added on 13 Sep 2019,4,4,"25,000,000"
4 bedroom semi-detached duplex for sale,"  Pinnock Beach, Lekki, Lagos",Added on 06 Dec 2019,4,4,"140,000,000"
2 bedroom block of flats for sale,"  Oyedokun Close, Ewegbemi Bus Stop, Meiran, Agege, Lagos",Added on 03 Dec 2019,2,2,"12,000,000"
4 bedroom terraced duplex for sale,"  Oral Estate, Ikota Villa Estate, Lekki, Lagos",Added on 11 Jan 2019,4,5,"35,000,000"
?,"  Oral Estate, Ikota Villa Estate, Lekki, Lagos",?,4,5,"35,000,000"
4 bedroom semi-detached duplex for sale,"  Chevron, Chevy View Estate, Lekki, Lagos",Added on 24 Jul 2019,4,5,"55,000,000"
4 bedroom semi-detached duplex for sale,"  Galadimawa, Abuja",Added on 06 Dec 2019,4,4,"37,000,000"
5 bedroom detached duplex for sale,"  Oral Estate, Ikota Villa Estate, Lekki, Lagos",Added on 03 Aug 2019,5,6,"75,000,000"
4 bedroom detached duplex for sale,"  Abuja Area, GRA, Ogudu, Lagos",Added on 06 Dec 2019,4,4,"75,000,000"
4 bedroom detached duplex for sale,"  Pinnock Beach Estate, Osapa, Lekki, Lagos",Added on 22 Jul 2019,4,5,"150,000,000"
9 bedroom detached duplex for sale,"  Iyaganku Gra, Iyaganku, Ibadan, Oyo",Added on 06 Dec 2019,9,10,"350,000,000"
4 bedroom terraced duplex for sale,"  Opebi, Ikeja, Lagos",Added on 06 Dec 2019,4,5,"60,000,000"
3 bedroom terraced duplex for sale,"  Lekki, Lagos",Added on 06 Dec 2019,3,3,"39,500,000"
4 bedroom terraced duplex for sale,"  Ikota Villa Estate, Lekki, Lagos",Added on 06 Dec 2019,4,4,"43,000,000"
3 bedroom terraced duplex for sale,"  Lekki, Lagos",Added on 06 Dec 2019,3,3,"38,000,000"
4 bedroom terraced duplex for sale,"  Lekki, Lagos",Added on 06 Dec 2019,4,4,"45,000,000"
?,,?,,,
5 bedroom semi-detached duplex for sale,"  Plot 2785, End Of Linda Chalker Street, Asokoro District, Abuja",Added on 23 Jun 2020,5,5,"170,000,000"
4 bedroom detached duplex for sale,"  Opebi, Ikeja, Lagos",Added on 06 Dec 2019,4,5,"65,000,000"
5 bedroom detached duplex for sale,"  Off Admiralty, Lekki Phase 1, Lekki, Lagos",Added on 06 Dec 2019,5,6,"240,000,000"
2 bedroom block of flats for sale,"  Isheri Igando, Isheri Olofin, Alimosho, Lagos",Added on 29 Nov 2019,2,3,"25,000,000"
5 bedroom detached duplex for sale,"  Banana Island, Ikoyi, Lagos",Added on 06 Dec 2019,5,7,"850,000,000"
6 bedroom house for sale,"  Badejo Street, Irawo B/stop, Mile 12, Kosofe, Lagos",Added on 06 Dec 2019,6,5,"18,000,000"
5 bedroom detached duplex for sale,"  Ikeja GRA, Ikeja, Lagos",Added on 06 Dec 2019,5,5,"150,000,000"
5 bedroom detached duplex for sale,"  Shoprite Road Estate, Osapa, Lekki, Lagos",Added on 31 Jul 2019,5,6,"95,000,000"
5 bedroom detached duplex for sale,"  Chevron, Chevy View Estate, Lekki, Lagos",Added on 03 Aug 2019,5,6,"85,000,000"
5 bedroom detached duplex for sale,"  Ikota, Lekki, Lagos",Added on 03 Aug 2019,5,5,"60,000,000"
?,"  Ikota, Lekki, Lagos",?,5,5,"60,000,000"
4 bedroom detached duplex for sale,"  Megamound Lekki County, Ikota Villa Estate, Lekki, Lagos",Added on 03 Aug 2019,4,5,"105,000,000"
4 bedroom semi-detached duplex for sale,"  Osapa, Agungi, Lekki, Lagos",Added on 03 Aug 2019,4,5,"55,000,000"
5 bedroom detached duplex for sale,"  Osapa, Lekki, Lagos",Added on 31 Jul 2019,5,6,"110,000,000"
5 bedroom detached duplex for sale,"  Off Shoprite Road, Osapa, Lekki, Lagos",Added on 31 Jul 2019,5,6,"90,000,000"
5 bedroom detached duplex for sale,"  Lekki Phase 1, Lekki, Lagos",Added on 28 Jul 2019,5,6,"120,000,000"
5 bedroom detached duplex for sale,"  Ikate Elegushi, Lekki, Lagos",Added on 28 Jul 2019,5,6,"100,000,000"
4 bedroom detached duplex for sale,"  Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",Added on 28 Jul 2019,4,5,"130,000,000"
2 bedroom block of flats for sale,"  Nvigwe, Woji, Port Harcourt, Rivers",Added on 17 Dec 2018,2,3,"55,000,000"
5 bedroom detached duplex for sale,"  Megamound, Lekki Phase 2, Lekki, Lagos",Added on 22 Jul 2019,5,6,"77,000,000"
4 bedroom semi-detached duplex for sale,"  Freedom Way Road, Lekki Phase 1, Lekki, Lagos",Added on 17 Jul 2019,4,5,"90,000,000"
